,0,1,2
2815,118,6803,978
2817,1317,1667,1663
2820,1095,515,2163
2822,8971,7033,3881
2824,3166,978,4273
2826,1800,2072,1152
2828,791,2170,258
2832,791,2170,1765
2833,2079,1627,1944
2837,6161,443,496
2839,6231,7539,1947
2841,1090,1508,791
2843,2079,249,4119
2845,1096,514,667
2847,2111,480,2174
2849,10167,1766,2421
2851,2740,2075,634
2853,2174,2049,978
2855,1283,81,2072
2857,5335,2163,2067
2859,1292,338,1228
2860,1619,2174,445
2862,1505,2174,4658
2864,2118,1944,4871
2866,978,1094,8437
2870,1151,249,2683
2872,1096,430,1391
2874,3345,5433,72
2876,1947,1669,58
2878,2174,978,8423
2880,8644,74,8987
2882,495,2111,1283
2884,8827,1096,1633
2886,1769,319,3330
2888,1661,1765,978
2890,1502,2430,588
2892,1391,1391,264
2894,978,3005,8525
2896,2076,2173,978
2898,1400,1947,1094
2900,1947,536,978
2902,401,2174,8010
2904,2174,1632,430
2906,1947,1619,1641
2908,178,2430,178
2910,1505,286,249
2912,1107,1391,1107
2914,8928,531,1765
2916,9238,1245,1674
2918,3130,2111,10369
2920,1391,287,7220
2922,1180,668,1151
2924,8399,1947,1765
2927,939,1391,1095
2929,791,443,9247
2931,2067,791,1090
2933,72,483,4388
2935,7919,2202,1152
2937,3884,3446,2111
2938,1095,3397,510
2940,4304,468,10108
2942,2430,437,2104
2944,1093,1091,597
2945,978,2224,1107
2947,8003,77,978
2950,478,1508,1669
2952,1400,2856,666
2954,258,1934,2163
2956,791,1283,495
2958,251,4745,2737
2960,10283,1245,1273
2962,9412,1765,2430
2964,118,2141,3980
2966,1944,430,978
2968,978,791,1400
2970,978,249,319
2972,1947,1798,1094
2974,1228,1094,443
2976,5333,2082,1107
2978,495,8010,3538
2980,978,1669,9163
2984,2067,978,3222
2985,5873,8888,2136
2987,338,531,996
2989,2174,2174,1094
2991,5903,2123,496
2993,2656,515,6722
2995,118,2163,669
2997,1508,1947,445
2999,1940,2430,2111
3001,956,7099,1523
3003,77,1502,58
3005,264,1107,8725
3007,4623,1502,10398
3009,978,1800,430
3011,2421,2104,338
3013,8188,2174,6201
3015,9895,1229,978
3017,9264,2168,2421
3019,118,10478,1391
3021,2111,1945,1245
3023,1094,2111,2111
3025,1245,9552,1629
3027,1502,791,4020
3029,1945,2565,5817
3031,2944,9811,2111
3033,1292,791,1667
3035,1765,8828,9556
3037,791,2914,1391
3040,8165,3488,495
3042,1091,5957,2079
3044,2421,9307,8690
3046,1508,2111,1161
3048,791,8832,468
3050,1765,2174,8302
3053,6385,2486,1505
3055,666,8551,8731
3057,2121,978,358
3058,978,1945,9867
3060,2168,978,1623
3061,2705,1116,2082
3064,5148,2428,1769
3065,2104,249,77
3068,412,125,1505
3070,9074,264,5148
3072,8004,443,2428
3074,2174,65,791
3075,1947,2173,2888
3078,978,1052,1054
3080,978,6705,478
3082,2174,2945,2111
3084,8314,10165,7913
3086,1947,1513,9943
3088,72,10189,2483
3091,597,791,2126
3093,4674,4641,791
3095,9214,8592,9985
3097,490,72,125
3098,5451,531,8668
3099,7160,1094,1674
3101,528,1273,1947
3104,5623,5217,155
3106,2104,1800,1086
3108,471,8650,178
3109,443,1097,2174
3111,978,2444,1094
3114,4016,1091,118
3116,791,58,371
3118,58,85,7999
3120,1245,9302,10339
3122,668,1273,632
3125,2111,1245,1382
3127,251,1505,2174
3129,1682,1505,536
3131,2111,1525,1095
3133,1629,2174,258
3135,2430,8263,2121
3138,1770,1391,978
3140,2704,9409,5254
3142,2174,1765,1623
3144,58,2140,1391
3147,9180,58,2111
3149,2173,1947,5911
3151,477,1674,2111
3153,1400,178,2111
3155,2170,1090,4099
3157,4660,668,9158
3160,1632,1152,3079
3162,7021,85,8530
3164,1769,1245,588
3166,1229,791,1769
3168,1098,2173,791
3170,8964,118,1947
3172,7394,791,36
3174,1151,8001,2111
3176,495,1152,6826
3178,1245,2079,2067
3180,1667,2111,1646
3182,1628,258,2111
3184,3098,2111,468
3186,8006,2110,3083
3188,1094,1088,249
3190,1090,1646,5335
3192,2511,1627,1513
3194,8758,1766,1508
3196,58,2067,2111
3201,1667,58,10639
3203,1667,8423,2880
3205,1669,791,3630
3207,701,166,1667
3209,125,1090,8100
3210,1094,7843,2174
3212,1765,3847,9911
3214,2111,1317,258
3216,978,7141,1977
3218,1505,1947,1096
3220,1095,921,515
3222,2441,1096,1622
3224,74,1286,89
3226,3307,1088,1096
3228,495,1627,3151
3230,9077,1317,2741
3232,1075,443,2111
3234,666,1646,2111
3235,1765,597,1245
3237,2170,2170,2082
3239,1094,939,1505
3241,1094,7244,1095
3244,8686,2430,8021
3246,1234,791,18
3248,2174,81,6873
3250,1090,10387,7051
3252,2079,1391,1273
3254,9249,1800,272
3256,2174,3119,711
3258,2111,2104,338
3260,2174,9819,1765
3262,153,978,536
3264,9912,978,264
3266,978,8002,8689
3268,1765,52,791
3270,978,7022,2421
3272,1634,2072,249
3274,1107,2111,8201
3275,1245,495,2173
3277,251,978,468
3279,125,1765,6316
3281,1245,1086,1245
3283,251,978,536
3285,2111,2069,1203
3287,1088,2174,2428
3289,9249,1391,1094
3291,1627,2111,2072
3293,978,2111,1766
3295,10093,249,2174
3297,118,9401,1947
3299,1505,6087,1089
3301,2174,978,1502
3305,3323,791,58
3307,8297,1769,2049
3309,2174,1096,1915
3310,7121,978,1245
3312,258,10369,443
3314,74,2174,7136
3316,1688,1947,272
3318,2428,2421,3900
3323,7092,1769,430
3325,597,2428,978
3327,1667,2656,5911
3329,2048,258,1525
3331,1513,10332,9074
3333,81,1628,528
3335,1632,1800,118
3337,219,6803,7478
3339,978,8406,564
3341,978,1667,72
3343,1095,495,118
3345,701,528,445
3347,1391,7898,2069
3349,1674,978,956
3351,791,8905,791
3353,180,10031,515
3357,2111,1094,1633
3359,619,10521,939
3360,2079,1292,2430
3362,223,2174,3087
3365,510,2174,2430
3367,2155,2739,2104
3369,7192,1096,5907
3370,2421,1391,443
3372,978,443,2079
3374,1508,1094,6873
3376,4030,1688,1391
3378,1094,9177,7913
3380,8933,7186,2111
3382,72,8094,4116
3384,2174,2174,479
3387,2428,1886,2118
3389,791,791,1940
3391,249,3419,791
3393,1107,1634,1632
3395,1273,258,8458
3397,1674,3044,9858
3399,1947,2821,978
3401,495,1505,338
3403,495,2855,17
3405,978,7779,10003
3407,2428,1096,978
3409,2111,1765,9855
3411,2174,6889,3900
3413,1095,978,7474
3415,2174,9720,9916
3417,531,531,1624
3419,2654,1914,6450
3421,85,118,6497
3424,2428,2182,2104
3425,1095,85,2690
3426,978,490,1113
3428,264,3020,1094
3430,791,4020,666
3433,10399,1502,1094
3435,178,8481,1245
3437,1151,1765,1632
3439,1551,2174,2469
3441,1649,2174,8000
3443,1513,2111,1245
3445,445,3295,72
3447,1633,495,2174
3449,1095,1096,3492
3451,77,1245,1095
3453,118,471,1513
3455,2111,58,166
3457,1505,480,9665
3459,2421,1633,118
3462,307,1508,2111
3464,8254,74,3908
3465,1094,536,2111
3467,1094,3889,2170
3469,3437,2104,492
3471,2654,477,1391
3473,1096,1391,2430
3475,1628,81,118
3477,2111,1094,443
3480,1151,74,1152
3482,5622,1094,1245
3484,117,2428,1641
3486,1624,1632,515
3488,2174,496,2174
3490,1674,2082,85
3492,2174,2428,791
3494,1947,1765,1317
3496,668,319,85
3499,430,2730,1329
3501,2111,480,2174
3503,1769,249,1090
3505,2444,9877,937
3507,2469,1688,2430
3509,307,978,443
3511,478,1505,1245
3513,536,1765,2170
3515,1107,2153,1505
3518,1094,2428,528
3521,272,2163,125
3524,938,1107,1940
3526,666,1513,791
3528,4623,180,2174
3530,791,1324,2069
3535,2049,791,1633
3537,1090,1800,7064
3539,2067,272,791
3541,81,2111,1273
3543,1688,495,1674
3545,1765,264,2174
3547,74,72,490
3549,4567,2174,1765
3574,479,2683,2168
3576,1113,430,2072
3578,1641,1947,1765
3580,978,8745,490
3582,2174,1496,9049
3584,2170,7769,9579
3586,978,1096,1632
3588,2813,1623,118
3590,8980,7470,3913
3591,443,922,1259
3594,2111,72,2111
3596,249,8667,2104
3598,9856,2168,1505
3601,1667,2430,10177
3603,471,1667,495
3605,10286,9171,258
3607,430,8100,791
3609,2174,180,58
3611,1094,264,956
3613,2740,2174,2079
3614,118,978,2072
3618,1228,118,409
3620,74,163,8094
3621,1619,2893,421
3625,9094,2174,8920
3627,3563,1940,2079
3629,2170,2161,74
3632,1391,791,2174
3635,1094,1628,2111
3657,430,1087,531
3659,272,272,6559
3661,2111,514,1095
3663,791,1502,5303
3665,9534,2893,348
3667,2067,1095,490
3669,258,3954,25
3671,430,1096,1508
3673,2170,996,2082
3675,2111,332,956
3677,452,2173,8299
3679,6132,2126,1245
3681,2111,319,1095
3683,1391,8206,2111
3685,1619,2104,9734
3687,1629,178,1505
3689,588,2072,1087
3692,332,2174,1228
3693,6038,1800,2511
3696,471,358,1094
3698,2430,3186,5335
3701,8353,978,2561
3704,2082,7969,9951
3706,483,5213,10339
3708,1099,1095,8024
3710,4676,1273,634
3712,1502,8340,8770
3714,2111,1505,1391
3718,1088,77,978
3720,430,4355,2174
3722,978,2163,5428
3726,2142,2428,1947
3728,1090,1096,7731
3729,3095,2174,9980
3732,251,219,1945
3734,6767,8003,2430
3736,4513,510,1096
3741,6494,8949,2072
3744,1095,468,791
3746,9696,2082,1947
3749,4856,9414,2174
3751,1095,9265,2430
3753,1663,2428,1228
3755,2174,1463,978
3757,1505,2174,1094
3759,1632,1508,2104
3761,7496,1947,2430
3763,791,1674,1605
3765,480,2174,2160
3766,978,1095,1947
3767,2174,72,1629
3769,841,1431,1947
3772,1391,1632,791
3774,1947,1094,2079
3776,978,332,588
3778,8921,10187,2421
3780,8427,4605,58
3796,8389,4172,10487
3798,2162,1107,1096
3800,1116,9163,1095
3802,1669,2111,251
3803,1391,9062,468
3805,2067,1096,8939
3807,1947,8771,1228
3809,978,2174,118
3811,1107,4345,4245
3813,1508,1391,1084
3823,430,2421,2121
3825,503,1273,9552
3826,1669,1629,791
3833,8562,9556,2163
3873,1623,1765,81
3875,1525,443,476
3877,1107,1245,978
3879,261,8406,486
3881,1947,791,8021
3883,5942,588,8287
3885,2111,3982,118
3887,1400,1096,81
3889,5307,74,9249
3891,1619,1095,219
3893,486,486,125
3895,1513,430,978
3897,2111,1632,8067
3899,1682,862,2867
3901,10234,1525,58
3904,77,5094,2170
3906,8094,978,10379
3908,430,2180,668
3910,443,939,2121
3913,1513,4197,2174
3916,921,1245,1623
3924,2174,9015,1245
3926,1982,1096,2430
3927,536,1095,2104
3929,1096,2428,358
3933,2438,8963,10472
3936,319,1667,1095
3938,978,1096,3569
3940,10203,10475,2069
3944,1619,2174,258
3946,443,264,2076
3948,1947,7191,2111
3950,1626,1940,975
3952,9759,666,443
3954,667,77,1632
3956,1094,8162,495
3957,118,1947,1641
3959,1947,249,3422
3961,791,7482,1107
3963,1505,2049,1095
3965,502,1505,1947
3968,1688,666,7071
3972,2494,1095,978
3973,8001,1633,1107
3989,1151,338,249
3991,978,1945,430
3993,272,9788,2174
3995,319,978,1245
3997,118,791,9592
3999,9720,2174,2111
4003,1090,2600,1674
4004,7564,978,2111
4009,978,2104,487
4012,3943,1094,487
4013,978,9892,401
4015,1945,1152,77
4017,1513,2069,1632
4023,2428,8791,492
4024,2174,2079,1674
4026,389,468,1505
4028,1667,1505,978
4030,1765,791,4229
4032,2174,1800,258
4034,7127,978,8476
4036,5046,1107,1626
4038,1096,1765,2170
4040,1096,1674,2049
4042,1502,1391,2111
4044,1870,1667,1091
4047,401,2428,2174
4048,10578,2174,978
4050,1641,1800,249
4052,4703,1502,7208
4055,1095,1473,2174
4057,2174,74,2859
4059,1095,2121,81
4062,2173,1525,1633
4064,791,251,7999
4066,3735,2163,2163
4068,9843,1674,978
4070,401,443,536
4072,869,1391,1245
4074,2961,2174,8005
4076,445,2791,6512
4078,2430,668,2173
4080,1391,1245,3099
4082,1947,1633,2072
4084,9843,1622,978
4086,791,1094,1107
4088,1633,2072,72
4090,1505,1947,77
4095,495,2174,545
4097,1632,2111,597
4099,2111,10227,8829
4103,3610,9350,1513
4105,1944,978,338
4107,1947,8326,1800
4110,1152,2428,2067
4113,1633,5942,180
4115,1245,2428,10112
4117,7286,978,1944
4119,2072,2858,338
4139,1508,287,401
4200,939,2072,2174
4204,8012,1947,1094
4460,4493,8427,58
4472,478,8255,1669
4524,2111,1090,2079
4568,978,1626,4061
4586,1473,939,1152
4621,1633,2111,9943
4643,667,118,8778
4802,1097,258,2111
4831,3772,1096,1624
