,0,1,2
6158,4878,1796,2392
6159,2604,3833,1418
6162,4664,2980,6212
6166,6115,5122,4309
6189,1053,3721,1963
6199,781,5549,2198
6202,141,231,5466
6205,3151,532,5441
6213,4757,5841,3244
6217,3132,1758,5196
6243,2707,2398,852
6249,2340,927,792
6250,5562,5392,3264
6251,1944,4606,3893
6255,5330,4092,4187
6259,5151,6160,4474
6263,6370,1401,6308
6271,4799,815,5540
6276,4918,1646,3244
6279,959,5992,4799
6289,92,2993,1608
6290,2199,1797,2700
6291,1191,2980,1100
6294,4570,3148,5435
6297,868,4373,2474
6301,2590,4820,3029
6303,3985,1793,190
6306,2403,752,1194
6307,2193,1351,1978
6310,5128,1087,3431
6313,2025,2831,5913
6314,2304,5278,5376
6316,1306,6365,1850
6322,1190,1895,3654
6324,4803,1853,6190
6327,1700,1260,125
6335,1158,3621,1074
6336,207,1238,1478
6339,2383,3026,1200
6343,5973,6345,6178
6344,2085,956,65
6348,4799,882,3182
6350,5639,4686,4884
6352,4780,4531,4774
6354,1230,4871,4637
6359,2495,4841,4398
6368,3570,3166,3847
